0.0095065,0.01234897,0.0134232,0.03330484,-0.05710533,0.04708431,0.03865764,0.1635299,0.04336445,0.0817854,0.13941182,0.0295078,0.01168504,0.00944315,-0.00277839,-0.02596555,-0.01706942,-0.01314153,-0.03383695,0.04384944,-0.03103908,-0.07091805,0.05347979,-0.04454832,2900
0.0078816,0.0195679,0.01530719,0.03565817,-0.06469695,0.04498634,0.03409936,0.16119714,0.04191771,0.07636514,0.15091035,0.03186263,0.02310405,0.0018916,-0.00780923,-0.02426702,-0.02076578,-0.01536895,-0.033462,0.03946458,-0.02971481,-0.07209803,0.05976142,-0.04274257,3000
0.00765326,0.0186452,0.01363005,0.03327501,-0.06353687,0.04425267,0.02879467,0.165094,0.03998071,0.07193197,0.14350051,0.02283295,0.01925131,0.00509517,-0.00443457,-0.02457287,-0.0169847,-0.01010311,-0.03062625,0.03873926,-0.03362561,-0.07422674,0.06168576,-0.04720919,3100
0.00885994,0.01655868,0.01604235,0.03261412,-0.06699332,0.04830524,0.02758166,0.16550589,0.04098173,0.07093481,0.14172012,0.02008021,0.02091444,0.00225786,-0.00661423,-0.02283586,-0.01818652,-0.01381866,-0.03185943,0.04087032,-0.03370683,-0.07234367,0.06441031,-0.04262922,3200
0.00662971,0.01711578,0.014283,0.03379605,-0.07326154,0.0516707,0.02039059,0.16694658,0.04151042,0.06867367,0.1428065,0.01745576,0.00593803,0.00759833,-0.00543022,-0.02183457,-0.01822057,-0.01604415,-0.02986522,0.03679405,-0.03301518,-0.07311038,0.06243331,-0.04114274,3300
0.00584241,0.01596319,0.0177892,0.03472581,-0.07203288,0.05185243,0.02783944,0.16635299,0.04098841,0.06449351,0.14654717,0.01797951,0.01880081,0.01063524,-0.00587596,-0.02199586,-0.01617285,-0.00769804,-0.02919711,0.04041556,-0.03282425,-0.07284115,0.05950714,-0.04875635,3400
0.00915604,0.0214171,0.01411088,0.03720345,-0.07263763,0.05073165,0.0238367,0.16778472,0.04207101,0.06254246,0.14645332,0.01594511,0.01544428,0.00660009,-0.00529381,-0.02202256,-0.01745465,-0.02032516,-0.0264452,0.03703535,-0.03226442,-0.0734195,0.05872009,-0.03695161,3500
0.01045818,0.02184846,0.01982924,0.03872766,-0.07083886,0.05095109,0.02250769,0.16793558,0.04192481,0.06124626,0.13754317,0.01242435,0.01632022,0.01096184,-0.00514144,-0.02080276,-0.01263094,-0.01244523,-0.02847584,0.03308488,-0.03543587,-0.07194217,0.06069415,-0.04327776,3600
0.00945841,0.02417692,0.01717294,0.03888039,-0.06849646,0.05645842,0.03029117,0.16638285,0.04291945,0.06512806,0.13747182,0.01908808,0.01601212,0.01222745,-0.00269135,-0.02243586,-0.01047689,-0.00737073,-0.02938526,0.0416357,-0.03930973,-0.07367096,0.07092829,-0.04543091,3700
0.00705962,0.02299715,0.01730629,0.03658107,-0.05392064,0.05516588,0.04066854,0.16571492,0.04622248,0.07764198,0.15109083,0.02628051,0.01422808,0.01066578,-0.00198897,-0.02339727,-0.00992254,-0.01694007,-0.03262332,0.04129422,-0.02408729,-0.07275234,0.06760386,-0.03416489,3800
0.00487269,0.01838863,0.01710913,0.03542655,-0.05690319,0.05642088,0.0348566,0.16661443,0.04182332,0.0761779,0.14644992,0.02420459,0.01529345,0.01375797,-0.00768718,-0.02392104,-0.01007243,-0.00922218,-0.0264613,0.03804983,-0.02968429,-0.07034981,0.05845845,-0.02765421,3900
0.005808,0.01773824,0.01726536,0.03407482,-0.06282107,0.05581401,0.03366831,0.1710358,0.04071048,0.07255166,0.14272396,0.02606132,0.0228401,0.0080267,0.00017205,-0.02129535,-0.0143069,-0.01543166,-0.0268337,0.03995663,-0.03084486,-0.07146313,0.06382327,-0.03513087,4000
0.00551988,0.01892283,0.01700792,0.03370594,-0.06338346,0.05553238,0.02725268,0.17165762,0.04313759,0.07083109,0.1469999,0.01695341,0.00866833,0.01109765,-0.00009246,-0.02127726,-0.00652661,-0.00952677,-0.02917228,0.04081504,-0.03355378,-0.0732422,0.05882594,-0.0429028,4100
0.00420665,0.02071968,0.01624525,0.03495383,-0.06837768,0.05593708,0.03097535,0.17261836,0.04367834,0.06816147,0.14898486,0.01969171,0.02034321,0.01260745,0.00025604,-0.02123275,-0.00368479,-0.00924599,-0.02523629,0.04354902,-0.02945711,-0.07398617,0.0644915,-0.04112898,4200
0.00540796,0.02226261,0.01953953,0.03686485,-0.06901079,0.05336682,0.02922518,0.17079432,0.04507412,0.0655059,0.14441745,0.0183966,0.01185455,0.00985492,-0.00144028,-0.02081442,-0.00455772,-0.0150098,-0.0242696,0.0421886,-0.02601976,-0.07451615,0.05925952,-0.03915609,4300
0.00441072,0.02444593,0.01756804,0.03901974,-0.07335,0.05499547,0.02626741,0.16966517,0.04273847,0.06249053,0.14232114,0.01841079,0.00865499,0.00975361,-0.00982882,-0.02106791,-0.00637654,-0.01392538,-0.02597166,0.04428815,-0.03100706,-0.07375988,0.06628808,-0.03858643,4400
0.0093662,0.02662052,0.0197234,0.0394046,-0.06541038,0.05623167,0.02907041,0.17070714,0.04444982,0.06095229,0.14183737,0.01860212,0.00909067,0.00346749,-0.00589746,-0.02073396,-0.01094511,-0.01631161,-0.02677621,0.04859865,-0.03065939,-0.0745154,0.07479396,-0.03527958,4500
0.00465022,0.02021301,0.01740184,0.03336165,-0.05742028,0.05382136,0.03563871,0.16992146,0.04521476,0.07283895,0.14575875,0.0258727,0.02215583,0.00399891,-0.00385351,-0.02249288,-0.01035797,-0.01513664,-0.02571015,0.0463797,-0.03162747,-0.07335617,0.06720775,-0.03957279,4600
0.00622341,0.01811104,0.01489135,0.03161804,-0.05696469,0.05340791,0.03108382,0.17165419,0.04700568,0.07728368,0.15131512,0.02367944,0.01812297,0.00902126,-0.0018338,-0.0205273,-0.00799513,-0.02118396,-0.0325019,0.04525121,-0.03537074,-0.07219204,0.0621675,-0.03286745,4700
0.00556929,0.01981559,0.01868078,0.03343138,-0.06332295,0.0535178,0.02968806,0.17519279,0.04288287,0.07236575,0.15018539,0.02559935,0.01059417,0.00683595,-0.00188088,-0.02074884,-0.01348572,-0.00430601,-0.02606276,0.04350226,-0.03475687,-0.07296671,0.06599308,-0.03187793,4800
0.0100572,0.02256988,0.01726536,0.035675,-0.06423994,0.05076766,0.03536899,0.1711061,0.04295957,0.06878604,0.14412199,0.02166912,0.0173369,0.00399157,-0.00445993,-0.02128633,-0.01456407,-0.00231925,-0.0250554,0.04091378,-0.02900641,-0.07416791,0.07030331,-0.03380253,4900
0.00943726,0.02269921,0.01660837,0.03552064,-0.06571444,0.05340791,0.02833278,0.17343804,0.04223905,0.06678514,0.14818773,0.01707324,0.01298709,0.00377429,-0.00567955,-0.02179359,-0.01240251,0.00173197,-0.0241369,0.0444115,-0.02927762,-0.07583174,0.06931699,-0.03863952,5000
0.01064864,0.02316512,0.018557,0.03770814,-0.07329769,0.05074405,0.02994013,0.17298107,0.04085028,0.06365414,0.14869222,0.01625408,0.01607995,0.00408233,-0.0038417,-0.02162741,-0.01402519,-0.01544065,-0.03259421,0.05076046,-0.03485315,-0.07512095,0.06541011,-0.03430789,5100
0.01232626,0.02417078,0.01844647,0.04143412,-0.07289095,0.05612161,0.02456797,0.17064549,0.04406563,0.06029132,0.14134772,0.01269227,0.00891607,0.00160495,-0.00463765,-0.02045276,-0.01780348,-0.00673625,-0.02928971,0.0510367,-0.03789823,-0.07520763,0.06458809,-0.04007699,5200
0.01310161,0.0231065,0.02054248,0.04098844,-0.07233304,0.0548978,0.02933648,0.17092527,0.04234485,0.05854497,0.14467262,0.01255793,0.00226982,0.00249129,-0.00405434,-0.02128574,-0.01676561,-0.00829338,-0.0252318,0.04774499,-0.03546281,-0.07672504,0.0603109,-0.03635453,5300
0.00811445,0.01801489,0.01845911,0.03712406,-0.05733078,0.05370213,0.02850233,0.1742788,0.04167933,0.0708868,0.15781581,0.0204703,0.00691288,0.00324896,-0.00072709,-0.02070221,-0.018614,-0.00245915,-0.03185794,0.04439877,-0.03231407,-0.07478625,0.06735332,-0.03157946,5400
0.00948667,0.01998536,0.01812433,0.03399333,-0.06026819,0.05252907,0.03585476,0.17666325,0.04435217,0.07659575,0.15268663,0.01871598,0.00537173,0.01040452,-0.00152683,-0.02125032,-0.01502472,-0.02053397,-0.02848121,0.04641384,-0.02875141,-0.07359896,0.06116659,-0.02972294,5500
0.01029664,0.01885464,0.0193204,0.03308345,-0.06255797,0.05278691,0.03180515,0.17492755,0.04272963,0.07054996,0.15394296,0.01387875,0.00966234,0.00799705,-0.00562529,-0.02054557,-0.01981319,-0.01174995,-0.02724257,0.0474657,-0.03170334,-0.07507258,0.05941134,-0.03362519,5600
0.01007095,0.0199324,0.01281025,0.03345245,-0.06286427,0.05021341,0.02896653,0.17498468,0.04079119,0.06788226,0.15333864,0.01638663,0.00801429,0.00248795,-0.00738071,-0.02313499,-0.01785782,-0.01534826,-0.02927899,0.05029188,-0.02889737,-0.07756568,0.06530628,-0.04089283,5700
0.01251664,0.01709678,0.01650716,0.03445242,-0.06626635,0.05287865,0.02556633,0.17596373,0.04350367,0.06608684,0.1501694,0.00824222,0.00466443,0.00532288,-0.0071206,-0.02276688,-0.01984215,-0.0203486,-0.02994584,0.04485225,-0.02745767,-0.07781358,0.06653075,-0.03775566,5800
0.01055633,0.02337958,0.01488498,0.03625536,-0.07249168,0.05231699,0.02629782,0.17611241,0.04110904,0.06175847,0.13963799,0.00529985,0.00812222,0.00209274,-0.00564214,-0.02265484,-0.01751666,-0.0121715,-0.02907929,0.05635796,-0.03377809,-0.07758158,0.06559427,-0.04348928,5900
0.01241087,0.02352412,0.01759139,0.03633604,-0.07468677,0.05051857,0.02376707,0.17658256,0.03882338,0.05761683,0.13783218,0.00124651,-0.00059419,-0.00171415,-0.0090267,-0.02309714,-0.02096272,-0.02096377,-0.03093657,0.05225778,-0.02573722,-0.07697105,0.07546479,-0.03713761,6000
0.0136664,0.02547113,0.02018991,0.03967843,-0.07597668,0.0537376,0.02601506,0.17367738,0.04048488,0.05504328,0.14160858,0.00039357,0.00747375,-0.00995462,-0.00585335,-0.02520223,-0.02719187,-0.01845365,-0.0284863,0.04463807,-0.03843751,-0.07767192,0.07035457,-0.03745357,6100
0.00931029,0.02201107,0.01587344,0.03696983,-0.06793167,0.05354,0.02582728,0.17277421,0.04287617,0.06329145,0.14184006,0.0034657,0.00100339,-0.01119832,-0.00136579,-0.02438007,-0.02144573,-0.00573636,-0.03130683,0.04993166,-0.035401,-0.07803761,0.06491801,-0.04110717,6200
0.00787995,0.01775199,0.01081547,0.03497161,-0.06243792,0.04968994,0.03258004,0.1744353,0.04194793,0.07166626,0.14744771,0.00686774,0.0012107,-0.001739,-0.00795101,-0.02520523,-0.02568896,-0.00724775,-0.03053224,0.05159865,-0.03585758,-0.07665718,0.06543471,-0.0366988,6300
0.00801949,0.0192988,0.01575688,0.03487173,-0.07147133,0.05173776,0.03202518,0.17678659,0.04202587,0.06651995,0.15004683,0.0032639,0.00230554,-0.01131964,-0.00621399,-0.02401361,-0.0287315,-0.01005479,-0.02801131,0.04983106,-0.02932739,-0.07896082,0.06283001,-0.03841094,6400
0.00797566,0.01548383,0.01671127,0.03525349,-0.07261729,0.05070589,0.03322475,0.17736498,0.03981696,0.06163019,0.14384042,0.00346465,0.00388585,-0.00918817,-0.00383938,-0.02408913,-0.03164603,-0.0096633,-0.03270353,0.0486245,-0.03205574,-0.07954729,0.06982543,-0.03526561,6500
0.00863077,0.02094971,0.01322404,0.03375773,-0.0740234,0.05383113,0.02360282,0.17340553,0.0390247,0.05904736,0.14758964,-0.00206604,0.00367667,-0.01132122,-0.0064118,-0.02558508,-0.02817577,-0.00499424,-0.03242338,0.05017163,-0.03434917,-0.0797916,0.06578027,-0.0352296,6600
0.01185282,0.01991389,0.01724327,0.03517605,-0.08086599,0.05201821,0.02452461,0.17632914,0.03718959,0.05559872,0.14226758,-0.00595414,0.00112359,-0.01052194,-0.00909849,-0.02713875,-0.0281104,-0.01216732,-0.03358182,0.04919995,-0.02971851,-0.08036537,0.06554553,-0.0315347,6700
0.01083648,0.02301483,0.01905282,0.03636729,-0.08926175,0.05151151,0.02009932,0.17896868,0.03831079,0.05204247,0.139945,-0.00883333,-0.01195818,-0.01247529,-0.00428903,-0.02578805,-0.03177143,-0.00848627,-0.03708007,0.05271141,-0.03121913,-0.08031122,0.07017004,-0.03761466,6800
0.01106318,0.02129429,0.01440235,0.03758789,-0.09192103,0.05286637,0.01815487,0.17755651,0.0381061,0.05002649,0.14676528,-0.00860188,-0.00097258,-0.01005015,-0.00699854,-0.0270731,-0.03311239,-0.0134695,-0.03581418,0.05569901,-0.03391328,-0.08066912,0.07055502,-0.03751588,6900
0.00901907,0.02412003,0.01864876,0.04011866,-0.08798002,0.05675611,0.01841604,0.17601152,0.03869356,0.04929584,0.13993593,-0.01237815,0.00378668,-0.01176947,-0.00724485,-0.02774931,-0.0316167,-0.02185477,-0.03717757,0.04639129,-0.04014807,-0.07983136,0.06747366,-0.03573996,7000
0.00542905,0.01507201,0.01478697,0.03426306,-0.07605491,0.05319574,0.02627616,0.17600752,0.03998159,0.05876081,0.14440645,-0.00842076,-0.01583033,-0.01157521,-0.00742812,-0.02673082,-0.03372643,-0.0218189,-0.03772109,0.04921985,-0.03691664,-0.07917,0.0689496,-0.03431427,7100
0.00611676,0.01364614,0.01238075,0.02964121,-0.07441578,0.05395321,0.02811413,0.17857289,0.0397696,0.06169438,0.15039192,-0.00190097,-0.01508889,-0.01175281,-0.00092446,-0.02833062,-0.03072358,-0.01697967,-0.03806588,0.04658614,-0.04277357,-0.07744821,0.06379654,-0.03040667,7200
0.00599979,0.01805622,0.01196463,0.03242173,-0.08639675,0.05361002,0.02398861,0.17851476,0.03808602,0.05671056,0.13676795,-0.0112339,-0.01070327,-0.01129785,-0.00278851,-0.02908679,-0.03635609,-0.02437783,-0.03588192,0.05486581,-0.03382448,-0.08041707,0.060799,-0.03603587,7300
0.00442983,0.01564734,0.01848089,0.03252889,-0.08894572,0.05508847,0.02564098,0.1789791,0.03769087,0.0536486,0.15215731,-0.01568197,-0.00848675,-0.01917836,-0.00448479,-0.02786657,-0.04016937,-0.02531789,-0.03300637,0.04837939,-0.03612075,-0.0799514,0.060799,-0.04713905,7400
0.00615526,0.01307859,0.01567206,0.03234415,-0.09012023,0.0531856,0.02075457,0.17904831,0.03571206,0.05127,0.14457221,-0.0163116,-0.00858642,-0.02188164,-0.00432774,-0.02685112,-0.03949921,-0.02068086,-0.03818335,0.04986798,-0.03067469,-0.08017047,0.06297118,-0.04140728,7500
0.00403626,0.01861924,0.01393797,0.0348007,-0.09223504,0.05634259,0.01993885,0.17837319,0.03536364,0.04907363,0.14902154,-0.01887972,-0.01860777,-0.01833481,-0.00836993,-0.0300176,-0.03963687,-0.02215918,-0.03791471,0.04722105,-0.04050647,-0.07981006,0.06767787,-0.03486403,7600
0.00338209,0.01696088,0.01372423,0.03332881,-0.0931491,0.05583491,0.01766656,0.17946501,0.03570076,0.046357,0.13725752,-0.01812419,-0.00617327,-0.01771694,-0.01028413,-0.02890457,-0.03477551,-0.0284827,-0.04060503,0.05150805,-0.03944052,-0.07892092,0.06570552,-0.03764958,7700
0.00531231,0.01806089,0.01669461,0.03382882,-0.09525821,0.0542811,0.01638006,0.17931616,0.03800514,0.04448517,0.14206707,-0.02379023,-0.02435596,-0.01790256,-0.01154332,-0.03049983,-0.0384473,-0.02652157,-0.04212137,0.0478265,-0.05002873,-0.07983645,0.06790847,-0.03057882,7800
0.00600576,0.01582472,0.01151626,0.03119755,-0.08617257,0.04946173,0.01514342,0.17901683,0.0381721,0.04874045,0.14893302,-0.02051519,-0.01622853,-0.01830245,-0.00485085,-0.03083708,-0.04710519,-0.01653371,-0.03964677,0.05136586,-0.04394739,-0.07988993,0.06778359,-0.03717179,7900
0.00451977,0.01445722,0.00905092,0.02914649,-0.08046982,0.04890226,0.02588798,0.17825815,0.03771241,0.05822493,0.14570929,-0.01260055,-0.02068735,-0.01310831,-0.00595429,-0.02964725,-0.04115856,-0.0265009,-0.04102206,0.04929531,-0.03789592,-0.07932463,0.06823341,-0.04478998,8000
0.0020514,0.01681167,0.01115368,0.0299248,-0.08687608,0.04757415,0.02198801,0.17937243,0.03649921,0.05405486,0.1487079,-0.01813526,-0.01322281,-0.02053443,-0.00762547,-0.03073617,-0.04193513,-0.01614563,-0.039705,0.05285053,-0.04202126,-0.07857989,0.05982975,-0.04080787,8100
0.00383056,0.01453838,0.01217785,0.03024586,-0.09072386,0.04898784,0.01971515,0.17872307,0.03569781,0.05048764,0.14662309,-0.0240315,-0.01032664,-0.0247663,-0.01317351,-0.03287934,-0.04161068,-0.0135521,-0.0317049,0.04697299,-0.03497734,-0.07958705,0.06676762,-0.0392226,8200
0.00349663,0.01242944,0.01223173,0.03090691,-0.09426545,0.05321236,0.01696047,0.18019816,0.03350738,0.0494985,0.14445262,-0.01976483,-0.02865346,-0.01898496,-0.01127497,-0.03140616,-0.04449393,-0.02504427,-0.03802098,0.04887505,-0.04184495,-0.0803123,0.06262426,-0.04593788,8300
0.0033914,0.00962185,0.01222931,0.03201526,-0.09865672,0.04949709,0.01315299,0.17844495,0.0341784,0.04579869,0.14243016,-0.02277886,-0.0218294,-0.02176576,-0.00985168,-0.03112528,-0.04605123,-0.03741671,-0.04019954,0.04283474,-0.0336445,-0.08017181,0.06186806,-0.03867505,8400
0.00713175,0.01421115,0.01196711,0.03307182,-0.10145297,0.05045193,0.00975711,0.18278834,0.03482787,0.04441259,0.14653122,-0.02489083,-0.02232699,-0.019762,-0.01708748,-0.02980709,-0.04890456,-0.02568836,-0.03687184,0.04647597,-0.03771064,-0.07928055,0.06376569,-0.04309281,8500
0.00864804,0.0141791,0.0126213,0.03420464,-0.10337867,0.04733564,0.01205422,0.18205628,0.03362776,0.04208428,0.14092223,-0.02656114,-0.02609708,-0.0204339,-0.0155323,-0.03356365,-0.04765448,-0.0291315,-0.03569695,0.05263292,-0.04323572,-0.07752304,0.06084846,-0.03858088,8600
0.00489617,0.01541925,0.01014998,0.03319182,-0.09660253,0.04805103,0.01314391,0.17922336,0.03612849,0.04453721,0.14231689,-0.02280044,-0.0244691,-0.01932964,-0.01436065,-0.03156151,-0.04702439,-0.02907418,-0.03418295,0.045741,-0.04798273,-0.07730079,0.06449816,-0.03869727,8700
0.00288353,0.00767643,0.01096269,0.02813784,-0.08876795,0.04963482,0.02308967,0.17862783,0.0375285,0.05682294,0.15621568,-0.01148241,-0.02704188,-0.0200493,-0.00973905,-0.0329125,-0.04643676,-0.02145877,-0.04079253,0.04755981,-0.04582639,-0.07738974,0.06571919,-0.04263159,8800
